,time,temp
0,0.004998207092285156,22.427905114279444
1,0.1399390697479248,22.423613408954548
2,0.2658498287200928,22.434342672277975
3,0.3907768726348877,22.432196819611047
4,0.5177052021026611,22.426832187947472
5,0.6432287693023682,22.42790511427795
6,0.7701570987701416,22.427905114279444
7,0.8981449604034424,22.438634377616303
8,1.0230686664581299,22.436488524943403
9,1.1499922275543213,22.447217788295944
10,1.2759125232696533,22.461165830692917
11,1.4008593559265137,22.45472827266004
12,1.5251257419586182,22.47082216776279
13,1.6510536670684814,22.471895094102962
14,1.7777831554412842,22.490134841963073
15,1.9037253856658936,22.495499473694636
16,2.03065824508667,22.515885074347306
17,2.157580852508545,22.51803092705235
18,2.2825088500976562,22.536270675089828
19,2.40842342376709,22.549145791396526
20,2.533353805541992,22.56523968683013
21,2.6579370498657227,22.57918772958196
22,2.7828803062438965,22.59420869874747
23,2.9081881046295166,22.622104784476388
24,3.034116268157959,22.626396489988526
25,3.1600334644317627,22.65107379674987
26,3.285978317260742,22.667167692541135
27,3.4128875732421875,22.69399085231526
28,3.538816213607788,22.706865969059468
29,3.66475772857666,22.730470349856766
30,3.79067325592041,22.754074730777866
31,3.9166152477264404,22.771241553339014
32,4.043527364730835,22.80021056656219
33,4.169456958770752,22.809866904342094
34,4.295385360717773,22.84420054995325
35,4.421311855316162,22.852783961396593
36,4.54724645614624,22.88926346021001
37,4.674182176589966,22.90857613617328
38,4.800116062164307,22.93110759156256
39,4.926025390625,22.964368311631706
40,5.051952123641968,22.9729517233
41,5.177880525588989,23.00621244367536
42,5.304822206497192,23.02016048777634
43,5.431735515594482,23.05342120849888
44,5.5566840171813965,23.072733885161764
45,5.680618762969971,23.098484120834648
46,5.80652379989624,23.12208850367002
47,5.932450294494629,23.14032825412695
48,6.058397531509399,23.176807755260125
49,6.185320854187012,23.1821723878026
50,6.310235500335693,23.220797742310264
51,6.436163902282715,23.236891640117502
52,6.562093257904053,23.268006509376807
53,6.688021183013916,23.28517333388946
54,6.8149473667144775,23.301267231932368
55,6.938891410827637,23.3302362485497
56,7.065819501876831,23.34954892640447
57,7.191746711730957,23.377445016781607
58,7.3156633377075195,23.39246598858739
59,7.442608594894409,23.423580858933875
60,7.567537784576416,23.43431012463755
61,7.694446325302124,23.465424995256825
62,7.820826292037964,23.485810600272536
63,7.947741985321045,23.50405035222893
64,8.071670055389404,23.525508883996462
65,8.19661283493042,23.546967415887647
66,8.323733568191528,23.569498874484275
67,8.448299884796143,23.581301067130283
68,8.575239658355713,23.605978379134136
69,8.7020742893219,23.62314520493943
70,8.829002857208252,23.647822517163334
71,8.95493221282959,23.657478856780333
72,9.079880952835083,23.680010315927834
73,9.207801342010498,23.699322995298683
74,9.333715915679932,23.705760555117926
75,9.459645509719849,23.732583721081323
76,9.585571050643921,23.737948354294844
77,9.712499380111694,23.761552740513206
78,9.83944582939148,23.781938346895718
79,9.966368436813354,23.781938346896503
80,10.092283964157104,23.81198029331783
81,10.218229532241821,23.82056370662227
82,10.345139026641846,23.83558467994613
83,10.472067594528198,23.85811614000509
84,10.597015142440796,23.86133492002386
85,10.722936630249023,23.883866380226895
86,10.849864959716797,23.883866380224532
87,10.975792646408081,23.90854369391343
88,11.101707935333252,23.9096166206008
89,11.229634761810303,23.92249174084217
90,11.355563879013062,23.935366861126944
91,11.481493711471558,23.936439787815896
92,11.608419179916382,23.961117101806266
93,11.73436450958252,23.96326295522289
94,11.861310482025146,23.979356855710382
95,11.9882333278656,23.990086122744483
96,12.114147186279297,23.99652368298487
97,12.240088939666748,24.01047173018941
98,12.367002725601196,24.006180023353775
99,12.49195146560669,24.02656563087312
100,12.618873596191406,24.02763855758737
101,12.744526863098145,24.040513678177433
102,12.871455430984497,24.04909709192712
103,12.998381853103638,24.038367824752886
104,13.124330282211304,24.058753432415646
105,13.250253200531006,24.05660757897366
106,13.377166271209717,24.071628553097675
107,13.50410795211792,24.081284893641733
108,13.630033493041992,24.07162855310402
109,13.756963729858398,24.09201416092623
110,13.882878065109253,24.08235782036391
111,14.008825540542603,24.090941234196116
112,14.13374924659729,24.090941234199285
113,14.259663581848145,24.10274342824248
114,14.38359260559082,24.098451721312486
115,14.50753664970398,24.10810806191133
116,14.633450269699097,24.100597574779865
117,14.757152557373047,24.115618549057096
118,14.884646654129028,24.10703513517486
119,15.011574983596802,24.10703513517724
120,15.136503219604492,24.125274889690115
121,15.261451005935669,24.10703513517724
122,15.388374328613281,24.126347816429764
123,15.514316082000732,24.112399768847684
124,15.64121699333191,24.123129036219556
125,15.767143726348877,24.109180988643036
126,15.89307188987732,24.11991025600219
127,16.017001628875732,24.113472695582562
128,16.143948316574097,24.1156185490563
129,16.268872261047363,24.117764402527655
130,16.395787239074707,24.11025391537871
131,16.521732091903687,24.114545622321423
132,16.647454500198364,24.11776440252845
133,16.77437710762024,24.118837329266512
